id,projectId,engine,keyword,position,presence,answerSnippet,citationsCount,observedUrls,competitorsMentioned,timestamp
7808dae0-f609-427e-902a-3bef21843013,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,commercial grade widgets,6,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products""}",{},2025-10-14T13:03:36.920976
f41dc4d0-715d-45c2-8bd2-902fec814148,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,commercial grade widgets,,false,"When looking for commercial grade widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-14T13:03:36.920976
97bb55d4-415c-49e3-9b4f-51756752b78c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,commercial grade widgets,40,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-14T13:03:36.920976
cb2931fc-c255-4bbb-ba9c-9a5f35180450,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget repair services,,false,"When looking for widget repair services, there are several options available in the market. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-14T13:03:36.920976
61931add-0c70-4fcf-8dbf-52c9782fdfb3,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget repair services,,false,"When looking for widget repair services, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-14T13:03:36.920976
a0bc45a0-9514-46e4-9588-11ffe5562691,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget repair services,7,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products""}",{},2025-10-14T13:03:36.920976
53777d2e-39ae-4a26-ace2-1f59c5b2456d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget repair services,4,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",5,{},"{""Widget Pro""}",2025-10-14T13:03:36.920976
be8e8f7c-fc3f-4fba-b737-c57665fc3a1e,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets wholesale,12,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,{},"{""Widget Pro""}",2025-10-14T13:03:36.920976
2145127f-251f-4a17-802e-462fad104f26,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-14T13:03:36.920976
e5f3bd74-d52c-4091-b24a-b72e802eccd2,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets wholesale,50,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products""}","{""Widget Pro"",""Best Widgets Co""}",2025-10-14T13:03:36.920976
b5dffb1f-7728-410b-aa04-97a199ec533a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-14T13:03:36.920976
ab95d629-7233-431d-93a7-7d6f4e47bd13,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,innovative widget designs,40,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",3,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-14T13:03:36.920976
4dc2be6d-1e65-4175-871f-57212ea44db8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,innovative widget designs,21,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products""}",{},2025-10-14T13:03:36.920976
c503e0d0-00f4-4ffc-9885-ca5bebd74d1e,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,innovative widget designs,,false,"When looking for innovative widget designs, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-14T13:03:36.920976
65b2dedd-95a0-4382-8e48-f648f77c9043,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,innovative widget designs,29,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Best Widgets Co"",""Widget Pro""}",2025-10-14T13:03:36.920976
e627c225-4335-4a5c-83ec-4d20222a3f7c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,best widgets for home,22,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-15T13:03:36.921304
4f13e14e-44a7-43d4-a14a-057007be03b3,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,best widgets for home,38,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-15T13:03:36.921304
b25acb17-e882-415e-a985-c605e39cd3c2,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,best widgets for home,50,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products""}","{""Best Widgets Co""}",2025-10-15T13:03:36.921304
7651035c-56ec-4ecb-aecc-88fab0475ea1,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,best widgets for home,30,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-15T13:03:36.921304
8f71d3a6-8611-493e-b14c-f00475ca383b,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,industrial widgets supplier,18,true,"When looking for industrial widgets supplier, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-15T13:03:36.921304
e8da145d-f69e-4a11-b26a-2bb4fa4373aa,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,industrial widgets supplier,14,true,"When looking for industrial widgets supplier, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-15T13:03:36.921304
6e16ae32-8429-444c-9a6f-5c7f9e18b83a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
4fdeeffc-840e-49df-8f59-4e0b0fe9a4bd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro""}",2025-10-15T13:03:36.921304
a0fa6344-91eb-4936-9343-77e6aaeb58fb,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,custom widgets manufacturer,15,true,"When looking for custom widgets manufacturer, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products""}","{""Best Widgets Co"",""Widget Pro""}",2025-10-15T13:03:36.921304
34ed0594-86b5-4a80-afed-0c2eed97b1e3,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
c0f1a3d0-0735-41f7-aed0-d5431608dce8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
af5ed3da-8a55-498d-b018-aa35dc05b1fe,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,custom widgets manufacturer,24,true,"When looking for custom widgets manufacturer, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-15T13:03:36.921304
97fbabb2-a3ad-4f2e-be97-dddbdf05227d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets online store,41,true,"When looking for widgets online store, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-15T13:03:36.921304
c8d621be-d5b9-45ba-9b6f-f002e0880ead,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets online store,,false,"When looking for widgets online store, there are several options available in the market. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro""}",2025-10-15T13:03:36.921304
16e9ca0b-b562-4b54-8b5d-b5f2699bf759,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets online store,,false,"When looking for widgets online store, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
44b2124e-a547-47d6-a02f-b88bf82522eb,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets online store,23,true,"When looking for widgets online store, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-15T13:03:36.921304
c86be970-3784-4550-a835-c24672437312,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,affordable widgets,25,true,"When looking for affordable widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-15T13:03:36.921304
55d94467-871b-43d1-9c86-8b23865ecc04,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,affordable widgets,,false,"When looking for affordable widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
29696821-fb9e-4cee-9dd8-238c873b4e92,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,affordable widgets,,false,"When looking for affordable widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
a5eacb94-3bca-4da6-9b39-ccf5cea4aed2,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,affordable widgets,22,true,"When looking for affordable widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-15T13:03:36.921304
a173b194-1a26-4dfc-9658-d3717bad19f6,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,premium widget solutions,16,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Best Widgets Co""}",2025-10-15T13:03:36.921304
5af5942d-211d-4606-a30a-a39b2d27f639,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,premium widget solutions,22,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products""}",{},2025-10-15T13:03:36.921304
cf0a1839-b38d-45f4-95a1-ae27c3e3ff82,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,premium widget solutions,33,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products""}",{},2025-10-15T13:03:36.921304
69681c51-d09d-4379-9ea7-ee06606b8163,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,premium widget solutions,35,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,{},{},2025-10-15T13:03:36.921304
5da1d521-e80e-4c55-9853-9aa1124dc0ec,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget installation service,,false,"When looking for widget installation service, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
935f42b9-60c5-4889-9096-40f256227c15,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget installation service,,false,"When looking for widget installation service, there are several options available in the market. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-15T13:03:36.921304
60aee5ff-c93f-4595-8085-f6acb8f9f37e,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget installation service,,false,"When looking for widget installation service, there are several options available in the market. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-15T13:03:36.921304
d951c6e1-c93a-4c4a-8f99-aa13209b3873,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget installation service,6,true,"When looking for widget installation service, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-15T13:03:36.921304
8276f7c1-9fe1-494e-9d68-2f57956ec9ec,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets for small business,41,true,"When looking for widgets for small business, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",5,{},"{""Best Widgets Co""}",2025-10-15T13:03:36.921304
7f524434-a554-4c66-81f0-e84ee48692ca,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets for small business,34,true,"When looking for widgets for small business, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,{},"{""Widget Pro""}",2025-10-15T13:03:36.921304
b4070b2d-842e-4289-a194-ce7e1e2fc197,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets for small business,2,true,"When looking for widgets for small business, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Widget Pro"",""Best Widgets Co""}",2025-10-15T13:03:36.921304
c8a60b53-4b47-4586-a306-b0a793e0f09b,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets for small business,47,true,"When looking for widgets for small business, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-15T13:03:36.921304
b0125618-10eb-4812-a510-02e134d0edd1,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,eco-friendly widgets,16,true,"When looking for eco-friendly widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-15T13:03:36.921304
3f8b05df-d14e-4fa6-bc9c-5b3822876123,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,eco-friendly widgets,,false,"When looking for eco-friendly widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
7461e32d-ebcd-47a6-986c-59a349cda017,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,eco-friendly widgets,,false,"When looking for eco-friendly widgets, there are several options available in the market. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co""}",2025-10-15T13:03:36.921304
0ec63fc7-ebb8-4007-a74d-518d15439d9a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,eco-friendly widgets,12,true,"When looking for eco-friendly widgets, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",5,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-15T13:03:36.921304
fb2815df-9307-488b-814c-1f8909485dd8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,smart widgets technology,9,true,"When looking for smart widgets technology, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products""}",{},2025-10-15T13:03:36.921304
4ad40b3e-9356-4a23-b963-407513202c84,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,smart widgets technology,2,true,"When looking for smart widgets technology, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",1,{},"{""Widget Pro""}",2025-10-15T13:03:36.921304
87a88daf-abe3-4b2b-bf7a-5f0be7d8de56,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,smart widgets technology,,false,"When looking for smart widgets technology, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
c673a4a6-1a86-40e9-a41d-8a33b8f0ba90,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,smart widgets technology,,false,"When looking for smart widgets technology, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
3e87cdf2-a5a8-478d-8cd1-0e3ba79ea65f,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget accessories,24,true,"When looking for widget accessories, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-15T13:03:36.921304
086102ad-b716-4162-8e1b-99616809b809,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget accessories,27,true,"When looking for widget accessories, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-15T13:03:36.921304
5a03724c-ca9b-439d-acc8-4ff6822ad52e,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget accessories,,false,"When looking for widget accessories, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
9ec2bde3-62f8-4717-ba80-c14eb20970f3,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget accessories,,false,"When looking for widget accessories, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
2f72547f-2a65-45b8-a872-c6ea95c3331d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,commercial grade widgets,23,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-15T13:03:36.921304
48c473da-0f26-42b6-ad84-5ff207a6d2ac,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,commercial grade widgets,,false,"When looking for commercial grade widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
b369759a-7703-4cb1-ad5d-99839001e059,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,commercial grade widgets,,false,"When looking for commercial grade widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
4a4fab13-b88f-472c-8813-f0599155c17c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,commercial grade widgets,,false,"When looking for commercial grade widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
bdc1b525-d887-4359-b069-a109879f7a94,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget repair services,19,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",1,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-15T13:03:36.921304
57a2d7d9-c351-48e8-a017-463caae795dd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget repair services,14,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-15T13:03:36.921304
70c96e1a-4886-4b08-9e7f-92f9f5579d3c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget repair services,47,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-15T13:03:36.921304
cf4ad2cb-8bf6-454f-9061-1d87980682f8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget repair services,,false,"When looking for widget repair services, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
bc85f9b3-a2b1-40b9-b63f-9b286dd4386d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets wholesale,15,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-15T13:03:36.921304
9f70be13-129f-496e-a317-f7542f4bdbee,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets wholesale,33,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",2,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-15T13:03:36.921304
826fe440-1d3f-4603-8e61-baa47833c97d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
1c1a205b-e8b9-47e1-bf26-b04feca6c826,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-15T13:03:36.921304
b83983d9-1e90-45df-88cc-f6525b6ef6fd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,innovative widget designs,16,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-15T13:03:36.921304
2d1db7b3-9ec6-4f00-947b-bdb4ee940afa,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,innovative widget designs,7,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-15T13:03:36.921304
970b1d75-8ca6-4f87-9499-4d5c0fd07f86,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,innovative widget designs,11,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-15T13:03:36.921304
d2e46caa-e2a4-4e1d-b5a1-0619a19dbe6f,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,innovative widget designs,2,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",2,{},"{""Best Widgets Co""}",2025-10-15T13:03:36.921304
c1292c6c-ea49-461d-a9d9-65ac1fcf41b5,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,best widgets for home,2,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Widget Pro""}",2025-10-16T13:03:36.921584
afa618d8-53ea-4315-ba4a-b8e69f4b618b,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,best widgets for home,15,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-16T13:03:36.921584
803fc9d8-85ac-4ad4-915e-6d2607cbb227,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,best widgets for home,32,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products""}",{},2025-10-16T13:03:36.921584
eab319f6-5897-4faa-8118-47a9e8074ecb,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,best widgets for home,47,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products""}",{},2025-10-16T13:03:36.921584
f39a3ab5-67d4-491c-9d6e-2a8c54da3550,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,industrial widgets supplier,8,true,"When looking for industrial widgets supplier, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-16T13:03:36.921584
38bb6309-9e6d-4a0f-baee-dab87871087d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,industrial widgets supplier,48,true,"When looking for industrial widgets supplier, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-16T13:03:36.921584
15aa9d74-c126-4816-844c-77002a9f70ad,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-16T13:03:36.921584
4721fc38-8e8d-4eb8-9703-7ab2ad5375b9,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-16T13:03:36.921584
3cb21e79-c226-4383-986a-a1d95d9c9261,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-16T13:03:36.921584
af2cc1ce-757a-4989-9e46-1b60230e34b0,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-16T13:03:36.921584
